Time Serie,EU/US,SWD/US
2013-01-21,ND,ND
2013-01-22,0.7517,6.5131
2013-01-23,0.7514,6.5316
2013-01-24,0.7475,6.4895
2013-01-25,0.7432,6.4602
2013-01-28,0.743,6.4167
2013-01-29,0.7416,6.3789
2013-01-30,0.7372,6.3476
2013-01-31,0.7362,6.3533
2013-02-01,0.7304,6.2904
2013-02-04,0.7393,6.3201
2013-02-05,0.737,6.3336
2013-02-06,0.7392,6.3561
2013-02-07,0.7473,6.4304
2013-02-08,0.7482,6.4443
2013-02-11,0.7455,6.3891
2013-02-12,0.7435,6.3554
2013-02-13,0.7436,6.288
2013-02-14,0.75,6.329
2013-02-15,0.7484,6.3183
2013-02-18,ND,ND
2013-02-19,0.747,6.3096
2013-02-20,0.7491,6.3136
2013-02-21,0.7573,6.4082
2013-02-22,0.7595,6.4384
2013-02-25,0.7592,6.4319
2013-02-26,0.766,6.4764
2013-02-27,0.7631,6.4514
2013-02-28,0.7646,6.4518
2013-03-01,0.7699,6.4531
2013-03-04,0.7695,6.4349
2013-03-05,0.7681,6.3917
2013-03-06,0.7698,6.4095
2013-03-07,0.7635,6.3412
2013-03-08,0.7697,6.4007
2013-03-11,0.7684,6.4013
2013-03-12,0.7679,6.3674
2013-03-13,0.7723,6.423
2013-03-14,0.7708,6.4522
2013-03-15,0.7648,6.3968
2013-03-18,0.7718,6.4349
2013-03-19,0.7759,6.4604
2013-03-20,0.7722,6.4635
2013-03-21,0.7735,6.4769
2013-03-22,0.7695,6.484
2013-03-25,0.7763,6.5229
2013-03-26,0.7777,6.4969
2013-03-27,0.7824,6.5152
2013-03-28,0.7787,6.5015
2013-03-29,0.7803,6.528
2013-04-01,0.7778,6.5094
2013-04-02,0.7791,6.4765
2013-04-03,0.7784,6.4989
2013-04-04,0.778,6.5565
2013-04-05,0.7676,6.4423
2013-04-08,0.7688,6.419
2013-04-09,0.7638,6.3896
2013-04-10,0.7657,6.3894
2013-04-11,0.762,6.3406
2013-04-12,0.7637,6.3627
2013-04-15,0.7644,6.3783
2013-04-16,0.761,6.3789
2013-04-17,0.7663,6.4979
2013-04-18,0.765,6.5285
2013-04-19,0.7653,6.5288
2013-04-22,0.7663,6.5296
2013-04-23,0.7685,6.6267
2013-04-24,0.7694,6.6347
2013-04-25,0.769,6.6155
2013-04-26,0.7678,6.5722
2013-04-29,0.7639,6.5487
2013-04-30,0.7594,6.4817
2013-05-01,0.758,6.4734
2013-05-02,0.7653,6.53
2013-05-03,0.7627,6.4944
2013-05-06,0.7653,6.5375
2013-05-07,0.7642,6.5218
2013-05-08,0.7589,6.4925
2013-05-09,0.7631,6.5058
2013-05-10,0.7719,6.6185
2013-05-13,0.7704,6.6067
2013-05-14,0.7711,6.644
2013-05-15,0.7778,6.6792
2013-05-16,0.7753,6.6465
2013-05-17,0.7802,6.7003
2013-05-20,0.7773,6.6588
2013-05-21,0.7746,6.624
2013-05-22,0.7774,6.6328
2013-05-23,0.7726,6.64
2013-05-24,0.774,6.6503
2013-05-27,ND,ND
2013-05-28,0.777,6.6913
2013-05-29,0.7726,6.6492
2013-05-30,0.7668,6.5622
2013-05-31,0.7699,6.6221
2013-06-03,0.7635,6.5304
2013-06-04,0.7648,6.5691
2013-06-05,0.7641,6.5957
2013-06-06,0.7548,6.5386
2013-06-07,0.7552,6.5607
2013-06-10,0.7556,6.5897
2013-06-11,0.7531,6.5834
2013-06-12,0.7488,6.4865
2013-06-13,0.7511,6.5075
2013-06-14,0.7502,6.439
2013-06-17,0.7496,6.4713
2013-06-18,0.7459,6.4444
2013-06-19,0.746,6.3855
2013-06-20,0.7568,6.583
2013-06-21,0.7626,6.7003
2013-06-24,0.7639,6.7776
2013-06-25,0.7645,6.735
2013-06-26,0.7689,6.7185
2013-06-27,0.7683,6.747
2013-06-28,0.7686,6.7318
2013-07-01,0.7657,6.6636
2013-07-02,0.7682,6.6876
2013-07-03,0.7689,6.6928
2013-07-04,ND,ND
2013-07-05,0.7794,6.8171
2013-07-08,0.7774,6.7798
2013-07-09,0.7828,6.7985
2013-07-10,0.7785,6.7726
2013-07-11,0.7665,6.6912
2013-07-12,0.7664,6.676
2013-07-15,0.7669,6.6853
2013-07-16,0.7608,6.5934
2013-07-17,0.7637,6.5836
2013-07-18,0.7646,6.5995
2013-07-19,0.7609,6.5397
2013-07-22,0.758,6.4872
2013-07-23,0.7569,6.4521
2013-07-24,0.756,6.4964
2013-07-25,0.7556,6.5185
2013-07-26,0.7536,6.473
2013-07-29,0.754,6.4742
2013-07-30,0.7538,6.5426
2013-07-31,0.7529,6.5284
2013-08-01,0.7566,6.6039
2013-08-02,0.7537,6.6078
2013-08-05,0.7543,6.5902
2013-08-06,0.7521,6.5633
2013-08-07,0.7502,6.5238
2013-08-08,0.7467,6.4771
2013-08-09,0.7497,6.5064
2013-08-12,0.7512,6.5251
2013-08-13,0.7549,6.5481
2013-08-14,0.7544,6.506
2013-08-15,0.754,6.5367
2013-08-16,0.7507,6.5154
2013-08-19,0.7492,6.4974
2013-08-20,0.7448,6.4791
2013-08-21,0.7481,6.5538
2013-08-22,0.7484,6.5164
2013-08-23,0.7467,6.4871
2013-08-26,0.748,6.5166
2013-08-27,0.747,6.4992
2013-08-28,0.7504,6.5212
2013-08-29,0.756,6.5945
2013-08-30,0.7578,6.6338
2013-09-02,ND,ND
2013-09-03,0.7596,6.6205
2013-09-04,0.7569,6.5962
2013-09-05,0.7622,6.67
2013-09-06,0.7595,6.6371
2013-09-09,0.7541,6.5656
2013-09-10,0.7541,6.5457
2013-09-11,0.7518,6.5265
2013-09-12,0.751,6.5141
2013-09-13,0.7532,6.5641
2013-09-16,0.7491,6.4926
2013-09-17,0.7487,6.4606
2013-09-18,0.749,6.4595
2013-09-19,0.7393,6.3416
2013-09-20,0.7395,6.3615
2013-09-23,0.7396,6.3815
2013-09-24,0.7413,6.3947
2013-09-25,0.7388,6.408
2013-09-26,0.7416,6.4256
2013-09-27,0.7387,6.417
2013-09-30,0.7388,6.4095
2013-10-01,0.7389,6.3584
2013-10-02,0.7357,6.3751
2013-10-03,0.733,6.3345
2013-10-04,0.7363,6.4141
2013-10-07,0.737,6.421
2013-10-08,0.7363,6.4218
2013-10-09,0.74,6.4741
2013-10-10,0.7388,6.4923
2013-10-11,0.7375,6.4713
2013-10-14,ND,ND
2013-10-15,0.7411,6.513
2013-10-16,0.7413,6.5075
2013-10-17,0.7319,6.4091
2013-10-18,0.7303,6.4116
2013-10-21,0.7314,6.4033
2013-10-22,0.7258,6.3719
2013-10-23,0.7254,6.3734
2013-10-24,0.7241,6.356
2013-10-25,0.725,6.3237
2013-10-28,0.7254,6.3346
2013-10-29,0.7262,6.372
2013-10-30,0.7262,6.3684
2013-10-31,0.7356,6.4692
2013-11-01,0.7414,6.5354
2013-11-04,0.7399,6.5005
2013-11-05,0.7424,6.5267
2013-11-06,0.7391,6.4922
2013-11-07,0.7468,6.5298
2013-11-08,0.7487,6.5947
2013-11-11,ND,ND
2013-11-12,0.7447,6.6472
2013-11-13,0.7432,6.66
2013-11-14,0.7425,6.6453
2013-11-15,0.7418,6.6473
2013-11-18,0.7396,6.5974
2013-11-19,0.7392,6.6193
2013-11-20,0.7434,6.6267
2013-11-21,0.7424,6.6522
2013-11-22,0.7382,6.5897
2013-11-25,0.7406,6.5701
2013-11-26,0.7377,6.5775
2013-11-27,0.7373,6.5794
2013-11-28,ND,ND
2013-11-29,0.735,6.5475
2013-12-02,0.7379,6.5484
2013-12-03,0.7351,6.5047
2013-12-04,0.7377,6.5142
2013-12-05,0.7319,6.4911
2013-12-06,0.7305,6.5081
2013-12-09,0.7285,6.5346
2013-12-10,0.7265,6.5314
2013-12-11,0.7247,6.538
2013-12-12,0.7272,6.5964
2013-12-13,0.7287,6.5772
2013-12-16,0.7269,6.5723
2013-12-17,0.7274,6.5664
2013-12-18,0.7264,6.5379
2013-12-19,0.7317,6.5783
2013-12-20,0.7314,6.5755
2013-12-23,0.7299,6.5563
2013-12-24,0.7312,6.5646
2013-12-25,ND,ND
2013-12-26,0.7305,6.5441
2013-12-27,0.7264,6.5114
2013-12-30,0.7238,6.4127
2013-12-31,0.7257,6.4254
2014-01-01,ND,ND
2014-01-02,0.7315,6.4909
2014-01-03,0.735,6.5177
2014-01-06,0.7334,6.5134
2014-01-07,0.7343,6.5172
2014-01-08,0.7361,6.5631
2014-01-09,0.7358,6.5597
2014-01-10,0.7319,6.4956
2014-01-13,0.7328,6.5054
2014-01-14,0.7309,6.4358
2014-01-15,0.7351,6.466
2014-01-16,0.7353,6.4699
2014-01-17,0.7378,6.4565
2014-01-20,ND,ND
2014-01-21,0.7375,6.4867
2014-01-22,0.7382,6.4773
2014-01-23,0.731,6.4295
2014-01-24,0.731,6.4453
2014-01-27,0.731,6.4297
2014-01-28,0.732,6.4285
2014-01-29,0.7319,6.4566
2014-01-30,0.7381,6.525
2014-01-31,0.7407,6.5412
2014-02-03,0.7395,6.5421
2014-02-04,0.7404,6.526
2014-02-05,0.7397,6.5321
2014-02-06,0.7351,6.4997
2014-02-07,0.7345,6.4952
2014-02-10,0.7329,6.4831
2014-02-11,0.7324,6.4335
2014-02-12,0.7357,6.4471
2014-02-13,0.7316,6.4615
2014-02-14,0.7305,6.4515
2014-02-17,ND,ND
2014-02-18,0.7268,6.4839
2014-02-19,0.7266,6.493
2014-02-20,0.7305,6.5515
2014-02-21,0.7288,6.5421
2014-02-24,0.7276,6.4917
2014-02-25,0.7273,6.4925
2014-02-26,0.7316,6.5181
2014-02-27,0.7287,6.5124
2014-02-28,0.7243,6.4109
2014-03-03,0.7266,6.4595
2014-03-04,0.7283,6.449
2014-03-05,0.7281,6.4282
2014-03-06,0.7221,6.3998
2014-03-07,0.7211,6.3883
2014-03-10,0.7205,6.3862
2014-03-11,0.7211,6.37
2014-03-12,0.7192,6.3619
2014-03-13,0.718,6.3543
2014-03-14,0.7182,6.3769
2014-03-17,0.718,6.351
2014-03-18,0.7188,6.3394
2014-03-19,0.7189,6.3557
2014-03-20,0.7255,6.4098
2014-03-21,0.7255,6.4379
2014-03-24,0.7255,6.4282
2014-03-25,0.7258,6.4272
2014-03-26,0.7254,6.4574
2014-03-27,0.7272,6.4805
2014-03-28,0.7271,6.5024
2014-03-31,0.7258,6.475
2014-04-01,0.7244,6.4524
2014-04-02,0.7267,6.4842
2014-04-03,0.7295,6.5461
2014-04-04,0.7297,6.5509
2014-04-07,0.7275,6.528
2014-04-08,0.7245,6.4936
2014-04-09,0.7238,6.5066
2014-04-10,0.7198,6.5229
2014-04-11,0.7195,6.5227
2014-04-14,0.7234,6.5524
2014-04-15,0.7243,6.577
2014-04-16,0.7236,6.5919
2014-04-17,0.723,6.5922
2014-04-18,0.7238,6.594
2014-04-21,0.7252,6.6229
2014-04-22,0.7244,6.5824
2014-04-23,0.7239,6.5749
2014-04-24,0.7232,6.5726
2014-04-25,0.7226,6.587
2014-04-28,0.7223,6.5458
2014-04-29,0.7242,6.5685
2014-04-30,0.721,6.5049
2014-05-01,0.7211,6.5013
2014-05-02,0.7213,6.5131
2014-05-05,0.7203,6.5452
2014-05-06,0.7182,6.5068
2014-05-07,0.7185,6.4864
2014-05-08,0.7213,6.5073
2014-05-09,0.7266,6.5587
2014-05-12,0.7267,6.5679
2014-05-13,0.7293,6.5502
2014-05-14,0.729,6.5489
2014-05-15,0.7293,6.5776
2014-05-16,0.7295,6.5605
2014-05-19,0.7291,6.5848
2014-05-20,0.7298,6.5811
2014-05-21,0.7322,6.5803
2014-05-22,0.7325,6.5923
2014-05-23,0.7338,6.6488
2014-05-26,ND,ND
2014-05-27,0.7343,6.6253
2014-05-28,0.7355,6.6463
2014-05-29,0.7349,6.6414
2014-05-30,0.7331,6.6855
2014-06-02,0.735,6.6841
2014-06-03,0.734,6.6851
2014-06-04,0.7343,6.648
2014-06-05,0.7343,6.6779
2014-06-06,0.7332,6.6276
2014-06-09,0.7359,6.6805
2014-06-10,0.7384,6.6995
2014-06-11,0.739,6.6928
2014-06-12,0.7377,6.6903
2014-06-13,0.7395,6.6558
2014-06-16,0.7365,6.6238
2014-06-17,0.7384,6.6305
2014-06-18,0.7371,6.66
2014-06-19,0.7342,6.6915
2014-06-20,0.7361,6.7315
2014-06-23,0.7357,6.7032
2014-06-24,0.7359,6.7315
2014-06-25,0.7332,6.7278
2014-06-26,0.7348,6.7398
2014-06-27,0.7336,6.7358
2014-06-30,0.7305,6.6874
2014-07-01,0.7309,6.6937
2014-07-02,0.7323,6.7078
2014-07-03,0.7348,6.8162
2014-07-04,ND,ND
2014-07-07,0.7351,6.8339
2014-07-08,0.7345,6.8292
2014-07-09,0.7337,6.7986
2014-07-10,0.7353,6.7809
2014-07-11,0.7354,6.7955
2014-07-14,0.7342,6.7944
2014-07-15,0.7368,6.8155
2014-07-16,0.7391,6.8239
2014-07-17,0.7391,6.824
2014-07-18,0.7399,6.8431
2014-07-21,0.7394,6.8519
2014-07-22,0.7424,6.8479
2014-07-23,0.7428,6.8384
2014-07-24,0.7425,6.8329
2014-07-25,0.7445,6.8218
2014-07-28,0.744,6.8301
2014-07-29,0.7457,6.8514
2014-07-30,0.7475,6.8896
2014-07-31,0.7468,6.8958
2014-08-01,0.7443,6.8672
2014-08-04,0.7455,6.8923
2014-08-05,0.7482,6.898
2014-08-06,0.7488,6.9115
2014-08-07,0.7484,6.9017
2014-08-08,0.7456,6.8893
2014-08-11,0.7471,6.8685
2014-08-12,0.7487,6.8793
2014-08-13,0.7481,6.8785
2014-08-14,0.7476,6.8533
2014-08-15,0.7467,6.8341
2014-08-18,0.7486,6.8559
2014-08-19,0.7508,6.8702
2014-08-20,0.7528,6.9013
2014-08-21,0.7528,6.8898
2014-08-22,0.7555,6.9178
2014-08-25,0.7572,6.9233
2014-08-26,0.7582,6.9416
2014-08-27,0.758,6.9462
2014-08-28,0.7588,6.9688
2014-08-29,0.7605,6.9753
2014-09-01,ND,ND
2014-09-02,0.762,7.0127
2014-09-03,0.7613,7.0185
2014-09-04,0.7736,7.0707
2014-09-05,0.7718,7.0869
2014-09-08,0.7723,7.0877
2014-09-09,0.7747,7.1136
2014-09-10,0.7747,7.0987
2014-09-11,0.773,7.1179
2014-09-12,0.7719,7.1326
2014-09-15,0.7721,7.1106
2014-09-16,0.7707,7.1087
2014-09-17,0.7717,7.1238
2014-09-18,0.7744,7.1
2014-09-19,0.7791,7.146
2014-09-22,0.7795,7.1575
2014-09-23,0.7777,7.1433
2014-09-24,0.782,7.1759
2014-09-25,0.7844,7.2146
2014-09-26,0.7883,7.26
2014-09-29,0.7872,7.2391
2014-09-30,0.7919,7.2151
2014-10-01,0.7925,7.2224
2014-10-02,0.7893,7.1889
2014-10-03,0.7989,7.271
2014-10-06,0.7942,7.2206
2014-10-07,0.792,7.2049
2014-10-08,0.7885,7.2206
2014-10-09,0.7885,7.2147
2014-10-10,0.7914,7.2213
2014-10-13,ND,ND
2014-10-14,0.7899,7.2428
2014-10-15,0.7826,7.1984
2014-10-16,0.7805,7.1632
2014-10-17,0.784,7.1883
2014-10-20,0.7823,7.1869
2014-10-21,0.7859,7.2319
2014-10-22,0.79,7.2655
2014-10-23,0.79,7.2552
2014-10-24,0.789,7.2565
2014-10-27,0.7867,7.2906
2014-10-28,0.7845,7.328
2014-10-29,0.7836,7.299
2014-10-30,0.7923,7.3358
2014-10-31,0.7981,7.3971
2014-11-03,0.8008,7.407
2014-11-04,0.7966,7.3907
2014-11-05,0.8008,7.373
2014-11-06,0.8055,7.4163
2014-11-07,0.805,7.4289
2014-11-10,0.8048,7.4303
2014-11-11,ND,ND
2014-11-12,0.8028,7.4148
2014-11-13,0.8015,7.4209
2014-11-14,0.8004,7.41
2014-11-17,0.8034,7.4302
2014-11-18,0.7978,7.3605
2014-11-19,0.7969,7.3855
2014-11-20,0.7983,7.4098
2014-11-21,0.8068,7.4754
2014-11-24,0.8047,7.4437
2014-11-25,0.8018,7.4349
2014-11-26,0.7998,7.3927
2014-11-27,ND,ND
2014-11-28,0.804,7.4544
2014-12-01,0.8006,7.4119
2014-12-02,0.8071,7.5123
2014-12-03,0.8127,7.5289
2014-12-04,0.8044,7.4688
2014-12-05,0.8127,7.5455
2014-12-08,0.8135,7.5591
2014-12-09,0.8055,7.518
2014-12-10,0.8048,7.522
2014-12-11,0.8066,7.5541
2014-12-12,0.801,7.5325
2014-12-15,0.8019,7.6343
2014-12-16,0.7997,7.6031
2014-12-17,0.8061,7.6484
2014-12-18,0.8136,7.678
2014-12-19,0.8173,7.7302
2014-12-22,0.8162,7.7779
2014-12-23,0.821,7.7889
2014-12-24,0.8205,7.8081
2014-12-25,ND,ND
2014-12-26,ND,ND
2014-12-29,0.8211,7.8217
2014-12-30,0.8214,7.7395
2014-12-31,0.8264,7.8245
2015-01-01,ND,ND
2015-01-02,0.8323,7.8986
2015-01-05,0.8391,7.9253
2015-01-06,0.8378,7.8847
2015-01-07,0.846,7.9743
2015-01-08,0.8467,8.0142
2015-01-09,0.8453,8.0521
2015-01-12,0.8452,8.0684
2015-01-13,0.849,8.0718
2015-01-14,0.847,8.0543
2015-01-15,0.8622,8.1431
2015-01-16,0.8683,8.14
2015-01-19,ND,ND
2015-01-20,0.8651,8.1809
2015-01-21,0.8633,8.1819
2015-01-22,0.8761,8.1948
2015-01-23,0.8866,8.2702
2015-01-26,0.8857,8.2669
2015-01-27,0.8795,8.1703
2015-01-28,0.8817,8.2331
2015-01-29,0.8843,8.2647
2015-01-30,0.8857,8.2732
2015-02-02,0.8821,8.2932
2015-02-03,0.8724,8.2265
2015-02-04,0.8758,8.2527
2015-02-05,0.8747,8.2521
2015-02-06,0.8826,8.3891
2015-02-09,0.8837,8.3604
2015-02-10,0.8837,8.3312
2015-02-11,0.885,8.3891
2015-02-12,0.8764,8.4169
2015-02-13,0.8766,8.4039
2015-02-16,ND,ND
2015-02-17,0.8776,8.333
2015-02-18,0.8817,8.415
2015-02-19,0.8778,8.3967
2015-02-20,0.8794,8.3783
2015-02-23,0.8814,8.4142
2015-02-24,0.8844,8.4193
2015-02-25,0.88,8.304
2015-02-26,0.8919,8.3893
2015-02-27,0.8931,8.3555
2015-03-02,0.8937,8.3427
2015-03-03,0.8919,8.2612
2015-03-04,0.9033,8.354
2015-03-05,0.9086,8.3583
2015-03-06,0.9212,8.4994
2015-03-09,0.922,8.4875
2015-03-10,0.934,8.5531
2015-03-11,0.9455,8.6257
2015-03-12,0.9421,8.61
2015-03-13,0.9502,8.6706
2015-03-16,0.9456,8.6341
2015-03-17,0.943,8.6723
2015-03-18,0.9396,8.7505
2015-03-19,0.9415,8.6892
2015-03-20,0.9266,8.6443
2015-03-23,0.9151,8.4981
2015-03-24,0.9168,8.5137
2015-03-25,0.9102,8.4698
2015-03-26,0.9158,8.5548
2015-03-27,0.9182,8.5764
2015-03-30,0.9244,8.5928
2015-03-31,0.931,8.6268
2015-04-01,0.9287,8.6475
2015-04-02,0.9196,8.6348
2015-04-03,0.9099,8.5341
2015-04-06,0.9084,8.503
2015-04-07,0.9217,8.6507
2015-04-08,0.9244,8.6489
2015-04-09,0.9371,8.7518
2015-04-10,0.9436,8.818
2015-04-13,0.945,8.8156
2015-04-14,0.937,8.7452
2015-04-15,0.9438,8.793
2015-04-16,0.9309,8.596
2015-04-17,0.9276,8.6482
2015-04-20,0.9291,8.6701
2015-04-21,0.9295,8.6279
2015-04-22,0.9321,8.7232
2015-04-23,0.9257,8.65
2015-04-24,0.9195,8.631
2015-04-27,0.9181,8.6008
2015-04-28,0.9108,8.5333
2015-04-29,0.8949,8.3052
2015-04-30,0.8959,8.3778
2015-05-01,0.8933,8.3931
2015-05-04,0.8973,8.3677
2015-05-05,0.8949,8.3671
2015-05-06,0.8814,8.2188
2015-05-07,0.8863,8.268
2015-05-08,0.8896,8.2106
2015-05-11,0.8975,8.295
2015-05-12,0.8897,8.3022
2015-05-13,0.8794,8.2085
2015-05-14,0.8797,8.2531
2015-05-15,0.875,8.2174
2015-05-18,0.8807,8.22
2015-05-19,0.8968,8.3356
2015-05-20,0.9026,8.36
2015-05-21,0.8988,8.3159
2015-05-22,0.9064,8.374
2015-05-25,ND,ND
2015-05-26,0.9195,8.4722
2015-05-27,0.9184,8.502
2015-05-28,0.9163,8.4941
2015-05-29,0.9096,8.5245
2015-06-01,0.9163,8.5884
2015-06-02,0.8985,8.4618
2015-06-03,0.8861,8.2778
2015-06-04,0.8872,8.2612
2015-06-05,0.9003,8.4144
2015-06-08,0.8903,8.347
2015-06-09,0.8862,8.2885
2015-06-10,0.8844,8.2592
2015-06-11,0.89,8.2353
2015-06-12,0.8867,8.1623
2015-06-15,0.8876,8.1845
2015-06-16,0.8898,8.1973
2015-06-17,0.8894,8.1951
2015-06-18,0.8769,8.1076
2015-06-19,0.8822,8.1354
2015-06-22,0.8789,8.1149
2015-06-23,0.8937,8.2456
2015-06-24,0.8946,8.2613
2015-06-25,0.8932,8.2444
2015-06-26,0.8964,8.3113
2015-06-29,0.8945,8.2494
2015-06-30,0.8965,8.2937
2015-07-01,0.9022,8.3493
2015-07-02,0.9017,8.4545
2015-07-03,ND,ND
2015-07-06,0.9029,8.4468
2015-07-07,0.9131,8.5483
2015-07-08,0.9032,8.4671
2015-07-09,0.907,8.4956
2015-07-10,0.8969,8.4375
2015-07-13,0.9074,8.4703
2015-07-14,0.9079,8.5027
2015-07-15,0.912,8.5025
2015-07-16,0.9176,8.5398
2015-07-17,0.9218,8.6402
2015-07-20,0.9217,8.6088
2015-07-21,0.9152,8.5604
2015-07-22,0.9188,8.6267
2015-07-23,0.9111,8.5875
2015-07-24,0.9111,8.5876
2015-07-27,0.8999,8.4916
2015-07-28,0.9046,8.5722
2015-07-29,0.9069,8.5991
2015-07-30,0.9163,8.6344
2015-07-31,0.9068,8.5925
2015-08-03,0.9122,8.6428
2015-08-04,0.913,8.6453
2015-08-05,0.9201,8.733
2015-08-06,0.9156,8.7477
2015-08-07,0.9126,8.7679
2015-08-10,0.9096,8.6986
2015-08-11,0.9056,8.6691
2015-08-12,0.893,8.5672
2015-08-13,0.8973,8.4833
2015-08-14,0.9001,8.5174
2015-08-17,0.9027,8.5198
2015-08-18,0.9068,8.5456
2015-08-19,0.9041,8.5783
2015-08-20,0.8929,8.506
2015-08-21,0.8806,8.3665
2015-08-24,0.8636,8.2769
2015-08-25,0.8764,8.4405
2015-08-26,0.878,8.4619
2015-08-27,0.8898,8.4752
2015-08-28,0.8951,8.4649
2015-08-31,0.8933,8.4745
2015-09-01,0.8879,8.4609
2015-09-02,0.8895,8.4193
2015-09-03,0.9006,8.4266
2015-09-04,0.8995,8.4688
2015-09-07,ND,ND
2015-09-08,0.8943,8.4108
2015-09-09,0.8957,8.4106
2015-09-10,0.8879,8.3663
2015-09-11,0.882,8.2375
2015-09-14,0.8844,8.2576
2015-09-15,0.8881,8.3035
2015-09-16,0.8846,8.2439
2015-09-17,0.884,8.259
2015-09-18,0.8804,8.2099
2015-09-21,0.8925,8.3362
2015-09-22,0.8982,8.395
2015-09-23,0.8961,8.4357
2015-09-24,0.8887,8.389
2015-09-25,0.8935,8.4078
2015-09-28,0.89,8.4688
2015-09-29,0.8892,8.3846
2015-09-30,0.8959,8.3912
2015-10-01,0.8929,8.3633
2015-10-02,0.8868,8.319
2015-10-05,0.8929,8.3391
2015-10-06,0.8876,8.2362
2015-10-07,0.889,8.2421
2015-10-08,0.8864,8.2338
2015-10-09,0.88,8.183
2015-10-12,ND,ND
2015-10-13,0.8786,8.1333
2015-10-14,0.8744,8.1341
2015-10-15,0.8758,8.2285
2015-10-16,0.8803,8.2217
2015-10-19,0.8834,8.3185
2015-10-20,0.8804,8.2819
2015-10-21,0.8814,8.3194
2015-10-22,0.8977,8.4394
2015-10-23,0.9078,8.5092
2015-10-26,0.9049,8.4997
2015-10-27,0.9048,8.4935
2015-10-28,0.9037,8.4173
2015-10-29,0.9122,8.5536
2015-10-30,0.9056,8.4922
2015-11-02,0.9069,8.5079
2015-11-03,0.9136,8.5526
2015-11-04,0.9207,8.6296
2015-11-05,0.92,8.6473
2015-11-06,0.9306,8.7203
2015-11-09,0.9288,8.6731
2015-11-10,0.9358,8.7134
2015-11-11,ND,ND
2015-11-12,0.9287,8.6459
2015-11-13,0.9327,8.7153
2015-11-16,0.9339,8.6957
2015-11-17,0.9404,8.7633
2015-11-18,0.94,8.7423
2015-11-19,0.9306,8.6537
2015-11-20,0.9381,8.6929
2015-11-23,0.9432,8.7369
2015-11-24,0.9388,8.7009
2015-11-25,0.942,8.7349
2015-11-26,ND,ND
2015-11-27,0.9438,8.7292
2015-11-30,0.9468,8.7206
2015-12-01,0.9416,8.6974
2015-12-02,0.9458,8.7069
2015-12-03,0.9173,8.4958
2015-12-04,0.9188,8.4837
2015-12-07,0.9225,8.5384
2015-12-08,0.9195,8.5168
2015-12-09,0.9104,8.4267
2015-12-10,0.9134,8.4927
2015-12-11,0.9089,8.4816
2015-12-14,0.907,8.4753
2015-12-15,0.9165,8.5023
2015-12-16,0.9143,8.5222
2015-12-17,0.9256,8.564
2015-12-18,0.9219,8.5602
2015-12-21,0.9158,8.5092
2015-12-22,0.9109,8.4113
2015-12-23,0.9195,8.4626
2015-12-24,0.9128,8.4008
2015-12-25,ND,ND
2015-12-28,0.9105,8.3622
2015-12-29,0.9161,8.3774
2015-12-30,0.9164,8.4275
2015-12-31,0.9209,8.4485
2016-01-01,ND,ND
2016-01-04,0.9257,8.5057
2016-01-05,0.9308,8.5987
2016-01-06,0.9292,8.6024
2016-01-07,0.9208,8.5106
2016-01-08,0.9187,8.5287
2016-01-11,0.9193,8.5253
2016-01-12,0.9228,8.5535
2016-01-13,0.9206,8.5165
2016-01-14,0.9206,8.5348
2016-01-15,0.9121,8.5512
2016-01-18,ND,ND
2016-01-19,0.9169,8.5477
2016-01-20,0.9168,8.5825
2016-01-21,0.9231,8.5655
2016-01-22,0.9247,8.5754
2016-01-25,0.9232,8.5694
2016-01-26,0.922,8.5614
2016-01-27,0.9202,8.5124
2016-01-28,0.9131,8.5048
2016-01-29,0.9232,8.5709
2016-02-01,0.9184,8.5385
2016-02-02,0.9168,8.5749
2016-02-03,0.9049,8.4745
2016-02-04,0.8929,8.3983
2016-02-05,0.8984,8.4802
2016-02-08,0.8953,8.4593
2016-02-09,0.885,8.4061
2016-02-10,0.8911,8.4612
2016-02-11,0.8801,8.344
2016-02-12,0.8901,8.4337
2016-02-15,ND,ND
2016-02-16,0.8977,8.4959
2016-02-17,0.8977,8.5104
2016-02-18,0.9016,8.4758
2016-02-19,0.8987,8.4426
2016-02-22,0.9076,8.5023
2016-02-23,0.9078,8.4829
2016-02-24,0.9074,8.4859
2016-02-25,0.9069,8.5157
2016-02-26,0.9147,8.5557
2016-02-29,0.9201,8.5709
2016-03-01,0.9219,8.6312
2016-03-02,0.9221,8.6321
2016-03-03,0.9134,8.5418
2016-03-04,0.9083,8.4779
2016-03-07,0.9088,8.4752
2016-03-08,0.9068,8.4776
2016-03-09,0.9073,8.4238
2016-03-10,0.8959,8.3712
2016-03-11,0.8945,8.3339
2016-03-14,0.9003,8.3326
2016-03-15,0.8999,8.3031
2016-03-16,0.9029,8.3168
2016-03-17,0.8837,8.1867
2016-03-18,0.8856,8.209
2016-03-21,0.8881,8.2166
2016-03-22,0.8906,8.2188
2016-03-23,0.8949,8.2672
2016-03-24,0.8958,8.3021
2016-03-25,0.8957,8.3066
2016-03-28,0.8921,8.2808
2016-03-29,0.8925,8.2546
2016-03-30,0.8826,8.15
2016-03-31,0.878,8.0962
2016-04-01,0.8783,8.1164
2016-04-04,0.8783,8.1239
2016-04-05,0.8792,8.1408
2016-04-06,0.8749,8.1378
2016-04-07,0.8783,8.152
2016-04-08,0.8767,8.1453
